latitude,longitude,altitude,intensity,x,y,z,level,x_rounded,y_rounded
45.90364173,11.02810185,225.0467,76.0,4357062.778328984,4496711.8718257835,1212100.430613604,lower,4357063.0,4496712.0
45.90364274,11.02810161,225.0662,69.0,4357062.715914508,4496711.966024254,1212100.4082855033,lower,4357063.0,4496712.0
45.90364175,11.0281015,225.0446,75.0,4357062.780478672,4496711.877185231,1212100.3922102586,lower,4357063.0,4496712.0
45.90364277,11.02810124,225.0656,73.0,4357062.718598391,4496711.973505448,1212100.3679975716,lower,4357063.0,4496712.0
45.90364092,11.02810127,225.0547,50.0,4357062.855904256,4496711.824682627,1212100.3691697891,lower,4357063.0,4496712.0
45.90364183,11.0281011,225.0519,79.0,4357062.785076012,4496711.894493359,1212100.350176239,lower,4357063.0,4496712.0
45.90364283,11.02810089,225.0706,77.0,4357062.722458201,4496711.98691155,1212100.3309523882,lower,4357063.0,4496712.0
45.90364368,11.02810073,225.0693,71.0,4357062.657216178,4496712.053064969,1212100.3133315346,lower,4357063.0,4496712.0
45.90364198,11.02810084,225.0518,79.0,4357062.777063787,4496711.909780779,1212100.3219273235,lower,4357063.0,4496712.0
45.90364297,11.02810064,225.0692,82.0,4357062.714195631,4496712.000370171,1212100.3035405565,lower,4357063.0,4496712.0
45.90364382,11.0281005,225.0684,62.0,4357062.64900062,4496712.06657211,1212100.2881868698,lower,4357063.0,4496712.0
45.90364204,11.02810048,225.0565,79.0,4357062.78086594,4496711.923127375,1212100.2837389922,lower,4357063.0,4496712.0
45.90364297,11.0281003,225.0643,86.0,4357062.715855272,4496712.002083004,1212100.2656873588,lower,4357063.0,4496712.0
45.90364379,11.02810019,225.0588,53.0,4357062.649362811,4496712.06223462,1212100.2526918903,lower,4357063.0,4496712.0
45.90364124,11.02810021,225.0674,62.0,4357062.8550724555,4496711.874077917,1212100.2565085103,lower,4357063.0,4496712.0
45.90364208,11.02810011,225.0562,90.0,4357062.782969904,4496711.931580492,1212100.2435084477,lower,4357063.0,4496712.0
45.90364299,11.02809997,225.0613,82.0,4357062.717095748,4496712.006504099,1212100.2292833743,lower,4357063.0,4496712.0
45.90364038,11.02809997,225.0711,52.0,4357062.928628451,4496711.814934511,1212100.2311580202,lower,4357063.0,4496712.0
45.90364388,11.02809984,225.0678,59.0,4357062.653600216,4496712.080741707,1212100.2164118686,lower,4357063.0,4496712.0
45.90364129,11.02809985,225.0689,54.0,4357062.857473779,4496711.884408355,1212100.2177080493,lower,4357063.0,4496712.0
45.9036421,11.02809977,225.0531,89.0,4357062.7842893265,4496711.936083063,1212100.205999573,lower,4357063.0,4496712.0
45.9036394,11.02809975,225.0623,78.0,4357063.0027701305,4496711.737550404,1212100.2055879226,lower,4357063.0,4496712.0
45.90364306,11.0280996,225.0682,82.0,4357062.72176296,4496712.022313911,1212100.1904301206,lower,4357063.0,4496712.0
45.90364043,11.02809959,225.0722,55.0,4357062.931051062,4496711.825286919,1212100.1901095214,lower,4357063.0,4496712.0
45.90364135,11.02809947,225.0718,57.0,4357062.860340996,4496711.896790048,1212100.1770038728,lower,4357063.0,4496712.0
45.90364227,11.0280995,225.0549,91.0,4357062.776152432,4496711.954382678,1212100.1770283482,lower,4357063.0,4496712.0
45.90363954,11.02809947,225.0585,86.0,4357062.993310063,4496711.749773147,1212100.1744597107,lower,4357063.0,4496712.0
45.90364318,11.02809937,225.0622,77.0,4357062.7116336655,4496712.030705117,1212100.1643098746,lower,4357063.0,4496712.0
45.90364062,11.02809929,225.0766,55.0,4357062.923562109,4496711.8473961,1212100.1583783682,lower,4357063.0,4496712.0
45.90364147,11.02809923,225.0656,54.0,4357062.850222345,4496711.905192238,1212100.149759608,lower,4357063.0,4496712.0
45.90364229,11.02809916,225.0521,86.0,4357062.77767676,4496711.959096721,1212100.1395768605,lower,4357063.0,4496712.0
45.9036396,11.02809908,225.0612,84.0,4357062.996187925,4496711.762165826,1212100.1326315152,lower,4357063.0,4496712.0
45.90364064,11.02809894,225.0717,59.0,4357062.923799347,4496711.850781802,1212100.1194394098,lower,4357063.0,4496712.0
45.90364153,11.02809886,225.0673,62.0,4357062.852122694,4496711.916576076,1212100.109911644,lower,4357063.0,4496712.0
45.90363864,11.02809881,225.058,60.0,4357063.073321089,4496711.69100994,1212100.102703838,lower,4357063.0,4496712.0
45.90364233,11.0280988,225.0525,89.0,4357062.780111588,4496711.967891307,1212100.1005659802,lower,4357063.0,4496712.0
45.90363964,11.0280987,225.0591,91.0,4357062.997209706,4496711.769502074,1212100.0909708866,lower,4357063.0,4496712.0
45.90364069,11.02809858,225.072,61.0,4357062.9253810495,4496711.860266348,1212100.0804094002,lower,4357063.0,4496712.0
45.90363766,11.02809852,225.0588,65.0,4357063.155050461,4496711.62145672,1212100.071369801,lower,4357063.0,4496712.0
45.90364156,11.02809851,225.0661,62.0,4357062.854102272,4496711.92333039,1212100.0716804597,lower,4357063.0,4496712.0
45.90363873,11.02809841,225.0621,52.0,4357063.074947949,4496711.70682281,1212100.060057688,lower,4357063.0,4496712.0
45.90363972,11.02809832,225.0621,90.0,4357062.998575576,4496711.783475159,1212100.0502858388,lower,4357063.0,4496712.0
45.90364077,11.02809819,225.0765,67.0,4357062.927918692,4496711.875448763,1212100.038925527,lower,4357063.0,4496712.0
45.90363774,11.0280981,225.0607,68.0,4357063.156254004,4496711.635262275,1212100.02613129,lower,4357063.0,4496712.0
45.9036416,11.02809815,225.0648,62.0,4357062.855375969,4496711.93092663,1212100.0323443853,lower,4357063.0,4496712.0
45.90363881,11.02809801,225.0661,56.0,4357063.077291331,4496711.721804739,1212100.0173924088,lower,4357063.0,4496712.0
45.90363988,11.02809803,225.062,89.0,4357062.99022027,4496711.799978931,1212100.0187796403,lower,4357063.0,4496712.0
45.90363682,11.02809789,225.0567,61.0,4357063.228817966,4496711.565672461,1212100.002565147,lower,4357063.0,4496712.0
45.9036409,11.02809794,225.0723,64.0,4357062.918528498,4496711.886173189,1212100.010978082,lower,4357063.0,4496712.0
45.90363794,11.0280978,225.0632,68.0,4357063.146682492,4496711.65679258,1212099.9940366852,lower,4357063.0,4496712.0
45.90363899,11.02809773,225.0661,60.0,4357063.06728743,4496711.739747936,1212099.9869911002,lower,4357063.0,4496712.0
45.90363993,11.02809766,225.0605,88.0,4357062.990719789,4496711.808346609,1212099.9783195467,lower,4357063.0,4496712.0
45.90363693,11.02809747,225.0617,63.0,4357063.22978439,4496711.583944584,1212099.957919636,lower,4357063.0,4496712.0
45.90364095,11.02809757,225.071,72.0,4357062.91916462,4496711.8946818495,1212099.9705562463,lower,4357063.0,4496712.0
45.903638,11.0280974,225.0626,68.0,4357063.147453645,4496711.667011027,1212099.95049147,lower,4357063.0,4496712.0
45.90363901,11.02809734,225.0611,60.0,4357063.068045357,4496711.743671016,1212099.9436899682,lower,4357063.0,4496712.0
45.90363996,11.02809729,225.0576,88.0,4357062.991832733,4496711.814206514,1212099.9375916473,lower,4357063.0,4496712.0
45.90363703,11.02809705,225.0654,65.0,4357063.230647714,4496711.600539876,1212099.9130254472,lower,4357063.0,4496712.0
45.90363808,11.028097,225.0653,68.0,4357063.148909106,4496711.681076574,1212099.907577513,lower,4357063.0,4496712.0
45.90363907,11.02809697,225.0614,60.0,4357063.068989483,4496711.754067979,1212099.9035741978,lower,4357063.0,4496712.0
45.903636,11.0280967,225.0658,55.0,4357063.316911486,4496711.5278142365,1212099.8751003277,lower,4357063.0,4496712.0
45.90363907,11.02809684,225.0593,60.0,4357063.069469367,4496711.754563244,1212099.8890575944,lower,4357063.0,4496712.0
45.90363604,11.02809656,225.0679,55.0,4357063.3172679925,4496711.534463889,1212099.8603013826,lower,4357063.0,4496712.0
45.90363712,11.02809651,225.0656,65.0,4357063.231672276,4496711.615731142,1212099.8544326099,lower,4357063.0,4496712.0
45.90363817,11.02809648,225.0662,76.0,4357063.150117285,4496711.696457342,1212099.8512901012,lower,4357063.0,4496712.0
45.90363926,11.02809654,225.0609,63.0,4357063.060067966,4496711.774698681,1212099.8567908285,lower,4357063.0,4496712.0
45.90363621,11.02809623,225.0656,55.0,4357063.307214216,4496711.550785183,1212099.824031301,lower,4357063.0,4496712.0
45.9036373,11.02809621,225.0654,65.0,4357063.221826267,4496711.633837293,1212099.8218215208,lower,4357063.0,4496712.0
45.90363391,11.02809587,225.0615,52.0,4357063.490224331,4496711.37846214,1212099.7841596135,lower,4357063.0,4496711.0
45.90363828,11.0280962,225.0573,77.0,4357063.139528302,4496711.702803698,1212099.8191863082,lower,4357063.0,4496712.0
45.90363522,11.02809584,225.0741,51.0,4357063.396460118,4496711.48741897,1212099.783312589,lower,4357063.0,4496711.0
45.90363632,11.02809582,225.0696,64.0,4357063.307350375,4496711.568200429,1212099.7802802606,lower,4357063.0,4496712.0
45.90363737,11.02809581,225.0652,69.0,4357063.222085803,4496711.645098154,1212099.778352822,lower,4357063.0,4496712.0
45.903634,11.02809544,225.0618,51.0,4357063.489697469,4496711.392052258,1212099.7375292766,lower,4357063.0,4496711.0
45.90363835,11.0280958,225.0572,81.0,4357063.139856137,4496711.71413505,1212099.7757367378,lower,4357063.0,4496712.0
45.90363531,11.02809539,225.0759,51.0,4357063.3972522775,4496711.5023703845,1212099.734797665,lower,4357063.0,4496712.0
45.90363634,11.02809543,225.0635,92.0,4357063.307356982,4496711.571348108,1212099.7367687093,lower,4357063.0,4496712.0
45.90363742,11.02809541,225.0623,70.0,4357063.222070838,4496711.65293486,1212099.7343676386,lower,4357063.0,4496712.0
45.90363415,11.02809499,225.0691,55.0,4357063.489537276,4496711.415443375,1212099.6900664493,lower,4357063.0,4496711.0
45.90363538,11.028095,225.0742,51.0,4357063.39634004,4496711.512421916,1212099.692127791,lower,4357063.0,4496712.0
45.90363641,11.02809501,225.0632,87.0,4357063.307842709,4496711.5828424115,1212099.6911093586,lower,4357063.0,4496712.0
45.90363745,11.02809502,225.0578,70.0,4357063.22238545,4496711.657970842,1212099.691162152,lower,4357063.0,4496712.0
45.90363423,11.02809456,225.0683,55.0,4357063.48904392,4496711.427497643,1212099.6432256927,lower,4357063.0,4496711.0
45.90363545,11.02809457,225.0737,51.0,4357063.396836411,4496711.523927206,1212099.6453444213,lower,4357063.0,4496712.0
45.90363659,11.02809471,225.0618,82.0,4357063.29717708,4496711.600102672,1212099.658268721,lower,4357063.0,4496712.0
45.90363318,11.02809421,225.0657,53.0,4357063.574828285,4496711.351136371,1212099.604726702,lower,4357064.0,4496711.0
45.90363563,11.02809438,225.074,51.0,4357063.385712188,4496711.540714172,1212099.6247723491,lower,4357063.0,4496712.0
45.90363197,11.02809386,225.0685,54.0,4357063.676858128,4496711.266414383,1212099.5672606784,lower,4357064.0,4496711.0
45.90363664,11.02809444,225.0609,82.0,4357063.296613931,4496711.607373621,1212099.628781012,lower,4357063.0,4496712.0
45.9036357,11.02809411,225.0759,51.0,4357063.385491836,4496711.551479766,1212099.5958202523,lower,4357063.0,4496712.0
45.90363196,11.02809357,225.0616,57.0,4357063.677200317,4496711.26519711,1212099.5344537052,lower,4357064.0,4496711.0
45.90363335,11.02809361,225.0709,53.0,4357063.573872824,4496711.376847587,1212099.5405757492,lower,4357064.0,4496711.0
45.90363456,11.02809365,225.0695,66.0,4357063.477363881,4496711.467267423,1212099.5446509868,lower,4357063.0,4496711.0
45.90363068,11.02809305,225.0586,61.0,4357063.783265637,4496711.173646936,1212099.4774202604,lower,4357064.0,4496711.0
45.90363209,11.02809312,225.0647,54.0,4357063.675741102,4496711.28410671,1212099.4861874583,lower,4357064.0,4496711.0
45.90363458,11.02809338,225.0658,63.0,4357063.477242757,4496711.470283276,1212099.5146276648,lower,4357063.0,4496711.0
45.90363077,11.02809275,225.061,67.0,4357063.782258891,4496711.186741787,1212099.4453065258,lower,4357064.0,4496711.0
45.90363342,11.02809303,225.0656,77.0,4357063.57329943,4496711.3872488225,1212099.4765877707,lower,4357064.0,4496711.0
45.90363464,11.02809309,225.0661,63.0,4357063.4770089,4496711.4794645,1212099.4831979815,lower,4357063.0,4496711.0
45.90363087,11.02809244,225.0632,76.0,4357063.780477965,4496711.2006080765,1212099.412068772,lower,4357064.0,4496711.0
45.90363226,11.02809251,225.0684,51.0,4357063.673908361,4496711.308912531,1212099.4206638092,lower,4357064.0,4496711.0
45.90363351,11.0280926,225.0653,77.0,4357063.572362755,4496711.400415992,1212099.4298426583,lower,4357064.0,4496711.0
45.90362817,11.02809154,225.0561,56.0,4357064.000783352,4496711.003958465,1212099.3129921176,lower,4357064.0,4496711.0
45.90363111,11.02809207,225.065,82.0,4357063.768319781,4496711.225750522,1212099.3722399364,lower,4357064.0,4496711.0
45.9036325,11.02809215,225.0705,54.0,4357063.661807833,4496711.334114479,1212099.3819781211,lower,4357064.0,4496711.0
45.9036283,11.02809122,225.0604,53.0,4357063.998229537,4496711.021738382,1212099.2790703122,lower,4357064.0,4496711.0
45.90363118,11.02809177,225.0649,87.0,4357063.76717514,4496711.235562199,1212099.3396479758,lower,4357064.0,4496711.0
45.90363253,11.02809186,225.0667,57.0,4357063.661128077,4496711.338124225,1212099.3497641478,lower,4357064.0,4496711.0
45.90362839,11.02809089,225.0611,57.0,4357063.996503404,4496711.034090789,1212099.243374101,lower,4357064.0,4496711.0
45.90363125,11.02809146,225.0648,82.0,4357063.7661777465,4496711.245525844,1212099.3059702544,lower,4357064.0,4496711.0
45.90363265,11.02809142,225.0691,60.0,4357063.659828325,4496711.355627969,1212099.3024497586,lower,4357064.0,4496711.0
45.90362852,11.02809041,225.0625,60.0,4357063.994324803,4496711.052257944,1212099.191525377,lower,4357064.0,4496711.0
45.90363136,11.02809101,225.0657,82.0,4357063.764785539,4496711.261363741,1212099.2572831686,lower,4357064.0,4496711.0
45.9036314,11.02809086,225.0664,76.0,4357063.764333067,4496711.267178487,1212099.241130656,lower,4357064.0,4496711.0
45.90362872,11.02808977,225.0657,60.0,4357063.990237824,4496711.079448564,1212099.1226487984,lower,4357064.0,4496711.0
45.90362886,11.0280897,225.0651,60.0,4357063.97987121,4496711.090735704,1212099.114933697,lower,4357064.0,4496711.0
45.90363038,11.02808988,225.0693,53.0,4357063.860796151,4496711.20654948,1212099.1352808147,lower,4357064.0,4496711.0
45.90362901,11.02808921,225.0667,63.0,4357063.976406808,4496711.110716709,1212099.0620374698,lower,4357064.0,4496711.0
45.90362406,11.02808803,225.0558,54.0,4357064.374825077,4496710.744541993,1212098.9318326018,lower,4357064.0,4496711.0
45.90362913,11.02808874,225.0675,63.0,4357063.97445597,4496711.127548497,1212099.0111597322,lower,4357064.0,4496711.0
45.90362426,11.02808751,225.0599,54.0,4357064.369585842,4496710.7705434235,1212098.8761573168,lower,4357064.0,4496711.0
45.9036244,11.02808699,225.0597,60.0,4357064.366118577,4496710.788951042,1212098.8196594839,lower,4357064.0,4496711.0
45.90362449,11.02808665,225.0595,60.0,4357064.363924976,4496710.800820999,1212098.7827053498,lower,4357064.0,4496711.0
45.90362111,11.02808518,225.0639,50.0,4357064.653846184,4496710.569229229,1212098.62394015,lower,4357065.0,4496711.0
45.90362483,11.02808606,225.0624,58.0,4357064.3479093155,4496710.837686624,1212098.7192001883,lower,4357064.0,4496711.0
45.90362489,11.02808588,225.0628,58.0,4357064.346124033,4496710.8452667,1212098.6997330056,lower,4357064.0,4496711.0
45.90361931,11.02808422,225.0738,52.0,4357064.816012151,4496710.453915421,1212098.5216008597,lower,4357065.0,4496710.0
45.90362318,11.02808519,225.0643,53.0,4357064.491513563,4496710.726772628,1212098.6251024269,lower,4357064.0,4496711.0
45.90361957,11.02808348,225.0764,56.0,4357064.808278892,4496710.486765467,1212098.441751894,lower,4357065.0,4496710.0
45.90362344,11.02808429,225.0643,50.0,4357064.484360419,4496710.7602213845,1212098.5273839307,lower,4357064.0,4496711.0
45.90361737,11.02808238,225.0674,53.0,4357064.990990255,4496710.329838372,1212098.320596565,lower,4357065.0,4496710.0
45.90361996,11.02808283,225.0795,56.0,4357064.789359201,4496710.528486133,1212098.3717704238,lower,4357065.0,4496711.0
45.90362191,11.02808326,225.0704,50.0,4357064.623771408,4496710.663824882,1212098.4167174099,lower,4357065.0,4496711.0
45.9036178,11.02808172,225.072,53.0,4357064.97010304,4496710.37581017,1212098.2498162678,lower,4357065.0,4496710.0
45.90362016,11.02808226,225.0813,52.0,4357064.783285262,4496710.553626106,1212098.3102263643,lower,4357065.0,4496711.0
45.90361791,11.02808133,225.0715,53.0,4357064.966871124,4496710.38974939,1212098.2073759404,lower,4357065.0,4496710.0
45.90362022,11.02808188,225.078,62.0,4357064.781917767,4496710.561637358,1212098.2683361857,lower,4357065.0,4496711.0
45.903618,11.0280807,225.065,61.0,4357064.96464469,4496710.401585462,1212098.1377296068,lower,4357065.0,4496710.0
45.90361328,11.02807885,225.0719,69.0,4357065.367035229,4496710.075630171,1212097.938183707,lower,4357065.0,4496710.0
45.90361587,11.02807952,225.0705,52.0,4357065.152944009,4496710.261418419,1212098.0106618938,lower,4357065.0,4496710.0
45.90361347,11.02807843,225.0747,64.0,4357065.360220418,4496710.098435096,1212097.893117353,lower,4357065.0,4496710.0
45.9036106,11.02807718,225.0647,60.0,4357065.59704066,4496709.892132322,1212097.7554843163,lower,4357066.0,4496710.0
45.90361083,11.02807705,225.0664,60.0,4357065.582065056,4496709.912796616,1212097.7416946148,lower,4357066.0,4496710.0
45.90361376,11.02807788,225.0731,64.0,4357065.34446631,4496710.127718508,1212097.8330944288,lower,4357065.0,4496710.0
45.90361388,11.02807744,225.0715,64.0,4357065.340434484,4496710.142402613,1212097.7850148764,lower,4357065.0,4496710.0
45.90360824,11.02807506,225.0728,68.0,4357065.819008017,4496709.750592502,1212097.5268524117,lower,4357066.0,4496710.0
45.90361122,11.02807599,225.0684,67.0,4357065.568431193,4496709.959972519,1212097.6269865183,lower,4357066.0,4496710.0
45.90360846,11.02807463,225.0761,63.0,4357065.81032749,4496709.776183202,1212097.4807959408,lower,4357066.0,4496710.0
45.90361136,11.02807555,225.0678,63.0,4357065.563512737,4496709.976882432,1212097.5790982558,lower,4357066.0,4496710.0
45.90360879,11.02807373,225.0771,68.0,4357065.798363592,4496709.815660017,1212097.383268731,lower,4357066.0,4496710.0
45.90360901,11.02807338,225.0749,68.0,4357065.784748489,4496709.836157988,1212097.344846254,lower,4357066.0,4496710.0
45.90360232,11.02806976,225.073,50.0,4357066.3618015135,4496709.381088571,1212096.9514372782,lower,4357066.0,4496709.0
45.90359838,11.02806779,225.0732,55.0,4357066.700166446,4496709.111549071,1212096.737580594,lower,4357067.0,4496709.0
45.90359849,11.02806752,225.0736,74.0,4357066.695782271,4496709.1242991,1212096.708341559,lower,4357067.0,4496709.0
45.90359887,11.02806682,225.0784,65.0,4357066.67954477,4496709.167217487,1212096.6332564708,lower,4357067.0,4496709.0
45.90359448,11.02806453,225.0804,50.0,4357067.0591681,4496708.869589394,1212096.3849997493,lower,4357067.0,4496709.0
45.90362502,11.02803378,225.1905,59.0,4357065.190300811,4496711.73691543,1212093.067345004,lower,4357065.0,4496712.0
45.90362743,11.02803667,225.1832,53.0,4357064.953617774,4496711.871120107,1212093.3797335993,lower,4357065.0,4496712.0
45.90362749,11.02803641,225.1826,56.0,4357064.95232744,4496711.879210994,1212093.3513890328,lower,4357065.0,4496712.0
45.90362755,11.02803614,225.1824,53.0,4357064.951457557,4496711.887735812,1212093.322035221,lower,4357065.0,4496712.0
45.90363041,11.02803769,225.1871,57.0,4357064.707384713,4496712.0849831635,1212093.4912272764,lower,4357065.0,4496712.0
45.90363501,11.02804105,225.1831,53.0,4357064.294158468,4496712.380910393,1212093.8552779004,lower,4357064.0,4496712.0
45.90363705,11.02804286,225.1906,59.0,4357064.112525219,4496712.513823323,1212094.0532353562,lower,4357064.0,4496713.0
45.90363896,11.02804416,225.1809,52.0,4357063.936856382,4496712.632476242,1212094.1925288101,lower,4357064.0,4496713.0
45.90364178,11.02804795,225.1712,51.0,4357063.653104004,4496712.782490544,1212094.6021768078,lower,4357064.0,4496713.0
45.90364195,11.02804764,225.1749,60.0,4357063.646853811,4496712.802737335,1212094.5692259811,lower,4357064.0,4496713.0
45.90364223,11.02804696,225.177,76.0,4357063.63632586,4496712.835843995,1212094.4957959258,lower,4357064.0,4496713.0
45.90364242,11.02804635,225.1741,72.0,4357063.6284155175,4496712.8575182855,1212094.4290097516,lower,4357064.0,4496713.0
45.90364641,11.02805128,225.1768,53.0,4357063.244521899,4496713.087922004,1212094.964806514,lower,4357063.0,4496713.0
45.90364675,11.0280505,225.1775,60.0,4357063.22980125,4496713.126124165,1212094.880251042,lower,4357063.0,4496713.0
45.90364864,11.02805374,225.1664,72.0,4357063.026179874,4496713.2127877455,1212095.2299143588,lower,4357063.0,4496713.0
45.9036471,11.02805013,225.1803,53.0,4357063.209692982,4496713.160336455,1212094.8406134879,lower,4357063.0,4496713.0
45.90364898,11.02805342,225.1692,76.0,4357063.006120196,4496713.245479753,1212095.1957056113,lower,4357063.0,4496713.0
45.90364918,11.02805301,225.1703,57.0,4357062.997212155,4496713.267694802,1212095.1513998206,lower,4357063.0,4496713.0
45.90364938,11.02805253,225.1685,61.0,4357062.987354094,4496713.28892938,1212095.0989389615,lower,4357063.0,4496713.0
45.90364958,11.0280521,225.169,67.0,4357062.978330737,4496713.311025417,1212095.0523468743,lower,4357063.0,4496713.0
45.90361965,11.02797938,225.2961,73.0,4357066.484899383,4496712.229685758,1212087.1810031773,lower,4357066.0,4496712.0
45.90361989,11.02797761,225.2996,64.0,4357066.494516737,4496712.277301668,1212086.9894929016,lower,4357066.0,4496712.0
45.90362451,11.02798356,225.2899,93.0,4357066.037691109,4496712.531373166,1212087.6336654888,lower,4357066.0,4496713.0
45.90362483,11.02798194,225.2901,79.0,4357066.036567223,4496712.580467017,1212087.4578103872,lower,4357066.0,4496713.0
45.90362921,11.02798564,225.2834,63.0,4357065.633756798,4496712.852594595,1212087.8582605,lower,4357066.0,4496713.0
45.90362138,11.02795973,225.2881,81.0,4357066.632999171,4496712.654216582,1212085.0459514738,lower,4357067.0,4496713.0
45.90362697,11.02796407,225.2825,81.0,4357066.126552658,4496713.009408573,1212085.5161007745,lower,4357066.0,4496713.0
45.9036376,11.02799153,225.2869,56.0,4357064.890951536,4496713.403572673,1212088.4984435067,lower,4357065.0,4496713.0
45.90364076,11.02799567,225.277,75.0,4357064.5752251195,4496713.573982852,1212088.9460549848,lower,4357065.0,4496714.0
45.903641,11.02799481,225.2794,70.0,4357064.570691758,4496713.606994519,1212088.8531385944,lower,4357065.0,4496714.0
45.903632,11.0279675,225.2748,57.0,4357065.67602132,4496713.334363745,1212085.8870440635,lower,4357066.0,4496713.0
45.90364425,11.02799784,225.2857,64.0,4357064.275311121,4496713.812536445,1212089.183329425,lower,4357064.0,4496714.0
45.90364471,11.02799657,225.2857,76.0,4357064.257909479,4496713.86681686,1212089.0454377246,lower,4357064.0,4496714.0
45.90364794,11.02799891,225.2842,56.0,4357063.968930939,4496714.075825211,1212089.2992189643,lower,4357064.0,4496714.0
45.90364502,11.02797782,225.2767,63.0,4357064.503519472,4496714.168982321,1212087.0079133909,lower,4357065.0,4496714.0
45.90364537,11.02797637,225.2706,70.0,4357064.49323489,4496714.213333173,1212086.8493111155,lower,4357064.0,4496714.0
45.90365332,11.02800488,225.2926,56.0,4357063.464526485,4496714.400145482,1212089.94902535,lower,4357063.0,4496714.0
45.90365356,11.02800396,225.2877,63.0,4357063.455890582,4496714.428923122,1212089.8481979861,lower,4357063.0,4496714.0
45.90364905,11.0279799,225.2782,57.0,4357064.157632447,4496714.444892671,1212087.2340387132,lower,4357064.0,4496714.0
45.90365549,11.0280073,225.276,56.0,4357063.24724779,4496714.516686103,1212090.2086042126,lower,4357063.0,4496715.0
45.90365645,11.02800537,225.2819,53.0,4357063.204352982,4496714.623177793,1212090.0001808684,lower,4357063.0,4496715.0
45.90365274,11.02798222,225.2735,60.0,4357063.83066083,4496714.686930043,1212087.4850363217,lower,4357064.0,4496715.0
45.90365881,11.02800766,225.2731,53.0,4357062.979404347,4496714.761640815,1212090.247136885,lower,4357063.0,4496715.0
45.9036611,11.02800993,225.2788,56.0,4357062.770147713,4496714.905305772,1212090.494695065,lower,4357063.0,4496715.0
45.90366387,11.02801116,225.2832,51.0,4357062.537645191,4496715.100360445,1212090.629085385,lower,4357063.0,4496715.0
45.90366497,11.02799363,225.2731,51.0,4357062.702538914,4496715.443286753,1212088.7238136274,lower,4357063.0,4496715.0
45.90366818,11.02801524,225.2794,66.0,4357062.136713625,4496715.363433936,1212091.0713491247,lower,4357062.0,4496715.0
45.90366851,11.0280147,225.2818,52.0,4357062.120404957,4496715.398426765,1212091.0131771045,lower,4357062.0,4496715.0
45.90367023,11.028017,225.2696,53.0,4357061.943215561,4496715.485672198,1212091.260568491,lower,4357062.0,4496715.0
45.90367057,11.02801643,225.2701,50.0,4357061.925266077,4496715.52054205,1212091.198775738,lower,4357062.0,4496716.0
45.90367401,11.02802075,225.2664,51.0,4357061.589148614,4496715.71387955,1212091.6671168697,lower,4357062.0,4496716.0
45.9036745,11.02802011,225.27,54.0,4357061.562574833,4496715.763405142,1212091.5983167842,lower,4357062.0,4496716.0
45.9036758,11.02802284,225.2678,52.0,4357061.418846625,4496715.819226152,1212091.8943087927,lower,4357061.0,4496716.0
45.90368627,11.02800961,225.2568,52.0,4357060.784428776,4496716.808715194,1212090.4557423461,lower,4357061.0,4496717.0
45.90368655,11.02800913,225.2518,56.0,4357060.766106417,4496716.833777635,1212090.4026693557,lower,4357061.0,4496717.0
45.90368525,11.02802773,225.2606,76.0,4357060.600265645,4496716.4584651105,1212092.4238687959,lower,4357061.0,4496716.0
45.90368708,11.02800842,225.2501,68.0,4357060.733804054,4496716.883672761,1212090.3252551071,lower,4357061.0,4496717.0
45.90368539,11.02802769,225.2663,70.0,4357060.593760277,4496716.473737266,1212092.420616099,lower,4357061.0,4496716.0
45.90368733,11.02800808,225.2495,64.0,4357060.718779992,4496716.907427926,1212090.288224447,lower,4357061.0,4496717.0
45.90368558,11.0280275,225.2662,52.0,4357060.581577985,4496716.491002695,1212092.3999675054,lower,4357061.0,4496716.0
45.90377616,11.02727876,224.4073,59.0,4357063.910542761,4496734.151672095,1212010.9402863283,lower,4357064.0,4496734.0
45.90368951,11.0280311,225.2619,75.0,4357060.21719594,4496716.732120739,1212092.7900190314,lower,4357060.0,4496717.0
45.90369185,11.02803269,225.2627,54.0,4357060.010681043,4496716.886467413,1212092.9628081084,lower,4357060.0,4496717.0
45.90369805,11.02801612,225.2464,61.0,4357059.756943865,4496717.598264831,1212091.160583588,lower,4357060.0,4496718.0
45.90369975,11.028041,225.2621,53.0,4357059.267897268,4496717.360516102,1212093.8649609557,lower,4357059.0,4496717.0
45.90370041,11.02804067,225.2608,53.0,4357059.220070026,4496717.414804337,1212093.828882158,lower,4357059.0,4496717.0
45.90382927,11.02766794,224.4865,58.0,4357054.06616765,4496732.3323093355,1212053.2111670324,lower,4357054.0,4496732.0
45.90370054,11.02804073,225.2683,50.0,4357059.214106439,4496717.42906521,1212093.836831396,lower,4357059.0,4496717.0
45.9038303,11.02766782,224.5387,58.0,4357054.022750694,4496732.449255556,1212053.208122855,lower,4357054.0,4496732.0
45.90370124,11.02804034,225.2638,56.0,4357059.161837723,4496717.485051333,1212093.7936259042,lower,4357059.0,4496717.0
45.90370197,11.0280402,225.2666,50.0,4357059.108519381,4496717.544665482,1212093.778960857,lower,4357059.0,4496718.0
45.90369976,11.0282522,224.8303,50.0,4357055.862304137,4496713.847332931,1212116.7136304053,lower,4357056.0,4496714.0
45.9036844,11.02824171,224.8362,59.0,4357057.226289181,4496712.842856791,1212115.5757963294,lower,4357057.0,4496713.0
